,name,content,date
1639,락토핏 골드 1통 (50일분),워낙 입소문이 좋아서 프로모션으로 구매했는데 총알배송과 제품의 품질에 대만족했어요. 건강에 도움이 될 것 같아요.아주 좋아요.,2023-06-29
1640,락토핏 골드 1통 (50일분),온가족이 맛있게 건강을 챙길수 있어서 좋아요,2023-06-29
1641,락토핏 골드 1통 (50일분),락토핏은 언제든 먹을수 있게 쟁여 놓고 있어요,2023-06-29
1642,락토핏 골드 1통 (50일분),과민성장 때문에 매일 복용해요,2023-06-29
1643,락토핏 골드 1통 (50일분),제가몇년째 이제품만 먹어요.지금도.효과 있어요,2023-06-29
1644,락토핏 골드 1통 (50일분),"맛있어서  계속  손이가서
숨겨놓고   먹습니다",2023-06-29
1645,락토핏 골드 1통 (50일분),양도 넉넉하게 들어 있고 매일 열심히 챙겨 먹어야 겠어요,2023-06-29
1646,락토핏 골드 1통 (50일분),늘먹던 락토핏 좋은기회에 저렴히 구매해서 너무 좋아요 락토핏은 너무 좋아요,2023-06-29
1647,락토핏 골드 1통 (50일분),늘먹던제품 너무줗습니다,2023-06-29
1648,락토핏 골드 1통 (50일분),"배송도 빨랐고 빠짐없이 박스 손상없이 잘 도착했어요
하루 한포씻 챙겨먹기 너무 좋네요 굳굳 !!",2023-06-29
1649,락토핏 골드 1통 (50일분),"맛있고 챙겨먹기 수월해서 너무 좋아요
이런 이벤트 자주 해줬으면 젛겠다!!!
덕분에 장 건겅 잘 챙기고 있습니닥",2023-06-29
1650,락토핏 골드 1통 (50일분),"맛도 좋고 먹기도 간편해서 너무 좋아요
좋은 기회에 저렴하게 살 수 있어서 좋았어요
유통기한도 넉넉해요!",2023-06-29
1651,락토핏 골드 1통 (50일분),휴대하고 다니거나 먹기에도 좋은 패키지로 되어 있고 맛도 좋네요,2023-06-29
1652,락토핏 골드 1통 (50일분),저렴하게 구매했습니다 배송은 느려지만 잘먹고있어요,2023-06-29
1653,락토핏 골드 1통 (50일분),너무 맛있어서 자꾸 많이먹게되네요 유산균중 가장 맛나요,2023-06-29
1654,락토핏 골드 1통 (50일분),생각보다 효과도 좋고 좋네요!!!!!!,2023-06-29
1655,락토핏 골드 1통 (50일분),"락토핏 추천해요
최고에요",2023-06-29
1656,락토핏 골드 1통 (50일분),"락토핏 항상 구매합니다
좋아요",2023-06-29
1657,락토핏 골드 1통 (50일분),워낙 유명한 락토핏~저렴하게 구입했어요^^,2023-06-29
1658,락토핏 골드 1통 (50일분),꾸준히먹는제품입니다 맛있어요,2023-06-29
1659,락토핏 골드 1통 (50일분),"진짜 종근당몰 최악이네요. 50포짜리 주문했는데 누가 반품한걸 보낸건지. 스티커 뜯어져있는 30포 짜리를 보내고 상품문의란에 한달도 더 전에 문의했더니 답도 없고 지금 뭐하자는거죠?
 고객센터 전화도 안받고 진짜 최악이네요.",2023-06-29
1660,락토핏 골드 1통 (50일분),"저렴한 가격에 잘샀어요
아침에 공복에 챙겨먹고 있어요",2023-06-29
1661,락토핏 골드 1통 (50일분),"생각보다 맛이 괜찮아서
매일 먹기.습관화시키기엔 좋아요",2023-06-29
1662,락토핏 골드 1통 (50일분),"락토핏 좋아요
신랑이랑 매일 같이 챙겨막고있어요 ㅎㅎ
맛도 대중적입미당",2023-06-29
1663,락토핏 골드 1통 (50일분),"믿고 먹는 락토핏이에요 ㅎㅎ
유산균 필수라 매일 챙겨먹어요",2023-06-29
1664,락토핏 골드 1통 (50일분),매일 먹고 있어요 장건강이 좋아진듯 해요,2023-06-29
1665,락토핏 골드 1통 (50일분),아이가잘먹네요 젛아해요,2023-06-29
1666,락토핏 골드 1통 (50일분),아이가잘먹네요 젛아해요,2023-06-29
1667,락토핏 골드 1통 (50일분),자주먹는제품 아주 좋아요,2023-06-29
1668,락토핏 골드 1통 (50일분),"장이 민감해 설사하는 유산균이 많은데 그나마 이건 잘 맞아요
민감해져서 부글부글할때 먹음 효과도 좀 나타네요",2023-06-29
1669,락토핏 골드 1통 (50일분),좋은 제품 저렴하게 구매해서 좋고 맛도 좋고 모두 모두 만족합니다,2023-06-29
1670,락토핏 골드 1통 (50일분),아이들이 잘 먹어서 늘 구매하고 있습니다,2023-06-29
1671,락토핏 골드 1통 (50일분),가격도 좋고 상품도 좋아요 ,2023-06-29
1672,락토핏 골드 1통 (50일분),락토핏 유산균 행사할때 구입하니 너무 좋아요,2023-06-29
1673,락토핏 골드 1통 (50일분),온가족이 잘 먹고있어요!!,2023-06-29
1674,락토핏 골드 1통 (50일분),온가족이 잘 먹고있어요!!,2023-06-29
1675,락토핏 골드 1통 (50일분),우리 가족 유산균 락토핏. 꾸준히 믿고 먹어요.,2023-06-29
1676,락토핏 골드 1통 (50일분),늘 먹는 제품이라 마음에 들어요,2023-06-29
1677,락토핏 골드 1통 (50일분),"저렴한 가격에 잘 샀어요!!
배송도 빠르고 역시 대기업",2023-06-29
1678,락토핏 골드 1통 (50일분),항상 믿고 먹는 락토핏이에여~,2023-06-29
1679,락토핏 골드 1통 (50일분),유산균중에 락토핏이 제일  맛있어여~,2023-06-29
1680,락토핏 골드 1통 (50일분),유통기한도 길고 좋아요,2023-06-28
1681,락토핏 골드 1통 (50일분),맛있는 유산균이예요 ㅎㅎ,2023-06-28
1682,락토핏 골드 1통 (50일분),가족들 다같이 잘먹어요!,2023-06-28
1683,락토핏 골드 1통 (50일분),"온 가족 다 챙겨먹고있어요
아이들도 잘먹고 먼저 찾아요^^",2023-06-28
1684,락토핏 골드 1통 (50일분),고운가루에. 목막힘도 없고 좋아요,2023-06-28
1685,락토핏 골드 1통 (50일분),꾸준히 먹고 있어요. 감사합니다.,2023-06-28
1686,락토핏 골드 1통 (50일분),꾸준히 먹고 있어요.,2023-06-28
1687,락토핏 골드 1통 (50일분),효과는 아직 잘 모르겠는데 일단 맛있다고 잘먹으니 좀더먹여보려구요,2023-06-28
1688,락토핏 골드 1통 (50일분),"너무 좋아요 백개씩 사놓고싶어요
배변활동이 정상화됐어요",2023-06-28
1689,락토핏 골드 1통 (50일분),꾸준히 챙겨먹어서 그런지 장건강이 좋아진듯 합니다,2023-06-28
1690,락토핏 골드 1통 (50일분),부모님 드리려고샀는데 만족해하시네요 또구입할예정입니다,2023-06-28
1691,락토핏 골드 1통 (50일분),기존에 먹던거라 믿고샀고 싸게 구입해서 좋아요,2023-06-28
1692,락토핏 골드 1통 (50일분),유산균 이벤트로 잘 샀어요,2023-06-28
1693,락토핏 골드 1통 (50일분),맛있어서 애들이 좋아해요,2023-06-28
1694,락토핏 골드 1통 (50일분),유산균이 맛도 좋으니 잘 챙겨 먹게 되고 속이 조금 편해진 느낌입니다.,2023-06-28
1695,락토핏 골드 1통 (50일분),"저렴한 가격에 잘 도착했어요 감사합니다 앞으로도 계속 구입할듯하네요 배송도 빠르고 좋아요

",2023-06-28
1696,락토핏 골드 1통 (50일분),"온가족이 같이 먹을 수 있어서 더 좋아요.

",2023-06-28
1697,락토핏 골드 1통 (50일분),"아이들도 좋아하는 유산균이예요
맛이 있어서 잘먹어요",2023-06-28
1698,락토핏 골드 1통 (50일분),"헬리코박터 파이로리로 고생하시는
옆집 아줌마께서 락토핏 3개월 꼬박 먹고 속이 편해졌다고 하시길래 믿고 먹어봤어요.
너무 맛있어서 여러개 먹게 되는게 단점입니다.",2023-06-28
1699,락토핏 골드 1통 (50일분),맛도 좋고 섭취도 간편해서 잊지않고 잘챙겨먹고있어요,2023-06-28
1700,락토핏 골드 1통 (50일분),매일챙겨먹고있어요~~,2023-06-28
1701,락토핏 골드 1통 (50일분),맛있어서 먹기좋아요,2023-06-28
1702,락토핏 골드 1통 (50일분),건강에 도움되는 유산균,2023-06-28
1703,락토핏 골드 1통 (50일분),"헬리코박터 파이로리로 고생하시는
옆집 아줌마께서 락토핏 3개월 꼬박 먹고 속이 편해졌다고 하시길래 믿고 먹어봤어요.
너무 맛있어서 여러개 먹게 되는게 단점입니다...",2023-06-28
1704,락토핏 골드 1통 (50일분),맛있어요 재구매 하려구요,2023-06-28
1705,락토핏 골드 1통 (50일분),꾸준히 먹고 있어요,2023-06-28
1706,락토핏 골드 1통 (50일분),락토핏 예전에 잘 먹다가 다른제품 먹었는데 신규 이벤트 덕분에 다시 종근당으로 돌아왔어요. 맛도 좋고 만족해요.,2023-06-28
1707,락토핏 골드 1통 (50일분),"아이들도 좋아하는 유산균이예요
맛이 있어서 잘먹어요",2023-06-28
1708,락토핏 골드 1통 (50일분),"다른회사 유산균먹다가 바꿔봤어요
아이들도 좋아하네요",2023-06-28
1709,락토핏 골드 1통 (50일분),유산균중에 락토핏이 먹기 편하고 맛있더라구요. 장건강을위해 꾸준히 먹으려고요.,2023-06-28
1710,락토핏 골드 1통 (50일분),건강해지는 느낌  잘 먹을께요 ,2023-06-28
1711,락토핏 골드 1통 (50일분),온가족이 같이 먹을 수 있어서 더 좋아요.,2023-06-28
1712,락토핏 골드 1통 (50일분),몸에 잘맞아서 구매합니다,2023-06-28
1713,락토핏 골드 1통 (50일분),락토핏 골드 효과가 좋네요,2023-06-28
1714,락토핏 골드 1통 (50일분),"빠른 배송해주셔서
감사합니다~",2023-06-28
1715,락토핏 골드 1통 (50일분),좋아요 잘먹고있어요,2023-06-28
1716,락토핏 골드 1통 (50일분),"락토핏은 뭐 말모죠
최곱니다
",2023-06-28
1717,락토핏 골드 1통 (50일분),잘 먹고 있어요 좋습니다 ,2023-06-28
1718,락토핏 골드 1통 (50일분),매일 아침 잘 챙겨 먹고 있어요,2023-06-28
1719,락토핏 골드 1통 (50일분),저렴한 가격에 잘 도착했어요 감사합니다 앞으로도 계속 구입할듯하네요 배송도 빠르고 좋아요 ,2023-06-28
1720,락토핏 골드 1통 (50일분),좋아요 !!!!!!!!!!!,2023-06-28
1721,락토핏 골드 1통 (50일분),"락토핏 좋은거야 모두가 알테고
아이들은 물론 온가족 함께 먹으니 좋아요
온가족 건강은 랏토핏으로 챙기세요",2023-06-28
1722,락토핏 골드 1통 (50일분),간편하게 먹기편해 좋은것같아요.,2023-06-28
1723,락토핏 골드 1통 (50일분),좋아요 !!!!!!!!,2023-06-28
1724,락토핏 골드 1통 (50일분),좋아요 !!!!!!!!@,2023-06-28
1725,락토핏 골드 1통 (50일분),꼭 챙겨먹어요 덕분에 저렴하게 구매해서 정말 좋아요 감사합니다,2023-06-28
1726,락토핏 골드 1통 (50일분),쟁여놓고 먹는 락토핏! 유산균 중에 제일 효과 있어요,2023-06-28
1727,락토핏 골드 1통 (50일분),늘  챙겨먹는 종근당 락토핏 락토핏이  있어 든든합니다,2023-06-28
1728,락토핏 골드 1통 (50일분),아이들이 알아서 잘 챙겨 먹으니 좋아요.,2023-06-28
1729,락토핏 골드 1통 (50일분),항상 이용하는 상품이에요. ,2023-06-28
1730,락토핏 골드 1통 (50일분),평소에 잘 먹던 유산균 잘샀어요,2023-06-28
1731,락토핏 골드 1통 (50일분),유산균은 랏토핏~~~~,2023-06-28
1732,락토핏 골드 1통 (50일분),"좋아요 저렴하게 잘구입했어요.
",2023-06-27
1733,락토핏 골드 1통 (50일분),좋아요 맛있게 잘먹고있어요,2023-06-27
1734,락토핏 골드 1통 (50일분),락토핏유산균매일먹는제품이네요,2023-06-27
1735,락토핏 골드 1통 (50일분),유산균락토핏이최고죠,2023-06-27
1736,락토핏 골드 1통 (50일분),배송도 빠르고 맛도 좋아요.,2023-06-27
1737,락토핏 골드 1통 (50일분),맛도 좋고 영양이 좋을 거라 생각합니다.,2023-06-27
1738,락토핏 골드 1통 (50일분),빠르게 배송이 되었고 맛이 좋아요.,2023-06-27
1739,락토핏 골드 1통 (50일분),매번 먹던 제품이라 고민없이 샀습니다. 간편하게 먹기 좋습니다.,2023-06-27
1740,락토핏 골드 1통 (50일분),좋아요. 저렴하게 잘 사서 좋습니다.,2023-06-27
1741,락토핏 골드 1통 (50일분),매일 한봉씩 먹고있어요,2023-06-27
1742,락토핏 골드 1통 (50일분),락토핏 골드 부모님 선물용으로 구입했습니다. ,2023-06-27
1743,락토핏 골드 1통 (50일분),저렴하게 구입했습니다. 부모님이 좋아하십니다.,2023-06-27
1744,락토핏 골드 1통 (50일분),저희집은 종근당 락토핏만 먹어요~♡,2023-06-27
1745,락토핏 골드 1통 (50일분),"락토핏 처음 먹어보는데 넘 맛있어요
분말도 잘 녹아서 물없이 섭취해도 편해요
많은 유산균 먹어봤지만 맛중엔 최고네요",2023-06-27
1746,락토핏 골드 1통 (50일분),항상 챙겨먹는 락토핏. 꾸준히 먹으니 정말 좋아요.,2023-06-27
1747,락토핏 골드 1통 (50일분),락토핏 골드 1통 50일분 하루 1포씩 매일 섭취하는데 좋습니다.,2023-06-27
1748,락토핏 골드 1통 (50일분),빠른배송에 만족하고 꾸준히 잘 섭취하여 건강챙기겠습니다~감사합니다,2023-06-27
1749,락토핏 골드 1통 (50일분),믿고먹는 락토핏에요 다른 거 먹어봐도 락토핏이 젤 맛있어서 다시 돌아오네요 ㅎㅎ,2023-06-27
1750,락토핏 골드 1통 (50일분),엄청 좋은 제품이에요 추천합니다,2023-06-27
1751,락토핏 골드 1통 (50일분),"락토핏골드 매일 챙겨먹어요
가격과 배송 모두 만족합니다",2023-06-27
1752,락토핏 골드 1통 (50일분),"락토핏골드 매일 챙겨먹어요
가격과 배송 모두 만족합니다 ",2023-06-27
1753,락토핏 골드 1통 (50일분),락토핏 맛있고 먹기도 편해서 늘 먹는 제품이에요 효과도 많이 봤어요^^,2023-06-27
1754,락토핏 골드 1통 (50일분),좋아요 부담없는 가격에 구입해서 너무 좋았어요 꾸준히 섭취중입니다!! 계속 종근당꺼로 먹으려구요 아이도 잘 먹어요,2023-06-27
1755,락토핏 골드 1통 (50일분),좋아요 부담없는 가격에 구입해서 너무 좋았어요 꾸준히 섭취중입니다!! 계속 종근당꺼로 먹으려구요 아이도 잘 먹어요,2023-06-27
1756,락토핏 골드 1통 (50일분),온 가족이 같이 섭취중입니다 맛있어요 먹으면 뭔가 속이 편해지는 기분이랄까 이것도 먹고 주황색도 중간에 한번 바꿔서 먹기도 하고 그래요,2023-06-27
1757,락토핏 골드 1통 (50일분),좋아요 늘 먹고 있는거고 온가족이 먹고 있어요 맛도 있고 거부감 1도 없어서 속편하게 꾸준히 섭취중입니다! 저렴하게 구매해서 너무 좋아요,2023-06-27
1758,락토핏 골드 1통 (50일분),좋아요 늘 먹고 있는거고 온가족이 먹고 있어요 맛도 있고 거부감 1도 없어서 속편하게 꾸준히 섭취중입니다 ,2023-06-27
1759,락토핏 골드 1통 (50일분),"장이 예민해서 뭔가 챙겨 먹어야 할 듯 싶어서 구입해봤어요.
앞으로 매일 잘 챙겨 먹을께요.
먹는데는 부담없는 것 같아요.
",2023-06-27
1760,락토핏 골드 1통 (50일분),좋은상품 저렴하게 구매했어요,2023-06-27
1761,락토핏 골드 1통 (50일분),좋은상품 저렴하게 구매했어요,2023-06-27
1762,락토핏 골드 1통 (50일분),"장에서 면역기능을 담당한다고 해서 유산균을 이것저것 많이 먹어보았습니다
락토핏이 맛있고 저렴하게 구입할 수 있는 기회가 되어 저장했습니다.",2023-06-27
1763,락토핏 골드 1통 (50일분),락토핏골든 장건강에도 좋은데 맛도있어서 여러포 먹고싶은 충동이 생기요 확실히 먹을때랑 안먹을때랑 차이가 있는것 같아요 이제부터라도 꾸준히 계속 챙겨먹으려고합니다 락토핏으로 정착~,2023-06-27
1764,락토핏 골드 1통 (50일분),여러번 주문하게되네요^^  부모님도 드리고 저도 매일 한포씩 먹고있어요 아침 공복에 미지근한 물 한잔고 락토핏골드 한포로 하루를 시작합니다,2023-06-27
1765,락토핏 골드 1통 (50일분),장건강을 위해 부모님 드렸더니 좋아하시네요 맛도 좋다고합니다 매일 한포씩 드시고계시는데 확실히 더 소화도 잘 되고 화장실도 잘가게된다고하시네요 ,2023-06-27
1766,락토핏 골드 1통 (50일분),저렴하게 구매해서 종근당에서 유명한 락토핏골드 생유산균 먹어보네요 맛도 있어서 아침 공복에 한포씩 먹고있어요 계속 애용할것같아요,2023-06-27
1767,락토핏 골드 1통 (50일분),종근당제품은 믿고 구매하게되는것 같아요 쇼핑몰 신규가입으로 저렴하게 구매해서 락토핏골드 먹어보네요 맛도 과하지않고 맛있어요 장건강을 위해 매일 한 포 먹고있습니다,2023-06-27
1768,락토핏 골드 1통 (50일분),락토핏 골드 좋아요! 잘 먹고있어요 ㅎㅎ,2023-06-27
1769,락토핏 골드 1통 (50일분),저렴하게 살 수 있어 재구매했어요 꾸준히 섭취해보려 합니다,2023-06-27
1770,락토핏 골드 1통 (50일분),맛도 좋고 저렴하게 살 수 있어 좋아요 워낙 유명한 제품이니 효과 좋을 거라 믿습니다,2023-06-27
1771,락토핏 골드 1통 (50일분),배송도 빠르고 좋네요,2023-06-27
1772,락토핏 골드 1통 (50일분),늘 먹고 있는 거라 재구매했어요 배송도 빠르고 싸게 사서 만족합니다,2023-06-27
1773,락토핏 골드 1통 (50일분),맛있고 먹기 편해서 좋아요,2023-06-27
1774,락토핏 골드 1통 (50일분),유통기한도 여유있고 좋습니다,2023-06-27
1775,락토핏 골드 1통 (50일분),배송도 빠르고 좋습니다 먹기 편하고 맛있어요,2023-06-27
1776,락토핏 골드 1통 (50일분),늘 먹던 제품인데 저렴하게 득템했어요 먹기 편하고 좋아요,2023-06-27
1777,락토핏 골드 1통 (50일분),너무 좋아요. 다이어트하는데 변비생겨서 쾌변하길,2023-06-27
1778,락토핏 골드 1통 (50일분),너무 좋아요. 다이어트하는데 변비생겨서 쾌변하길,2023-06-27
1779,락토핏 골드 1통 (50일분),너무 좋아요. 다이어트하는데 변비생겨서 쾌변하길,2023-06-27
1780,락토핏 골드 1통 (50일분),좋은상품 저렴하게 구매했어요,2023-06-27
1781,락토핏 골드 1통 (50일분),좋은상품 저렴하게 구매했어요,2023-06-27
1782,락토핏 골드 1통 (50일분),"장에서 면역기능을 담당한다고 해서 유산균을 이것저것 많이 먹어보았습니다
락토핏이 맛있고 저렴하게 구입할 수 있는 기회가 되어 저장했습니다.",2023-06-27
1783,락토핏 골드 1통 (50일분),락토핏골든 장건강에도 좋은데 맛도있어서 여러포 먹고싶은 충동이 생기요 확실히 먹을때랑 안먹을때랑 차이가 있는것 같아요 이제부터라도 꾸준히 계속 챙겨먹으려고합니다 락토핏으로 정착~,2023-06-27
1784,락토핏 골드 1통 (50일분),여러번 주문하게되네요^^  부모님도 드리고 저도 매일 한포씩 먹고있어요 아침 공복에 미지근한 물 한잔고 락토핏골드 한포로 하루를 시작합니다,2023-06-27
1785,락토핏 골드 1통 (50일분),장건강을 위해 부모님 드렸더니 좋아하시네요 맛도 좋다고합니다 매일 한포씩 드시고계시는데 확실히 더 소화도 잘 되고 화장실도 잘가게된다고하시네요 ,2023-06-27
1786,락토핏 골드 1통 (50일분),저렴하게 구매해서 종근당에서 유명한 락토핏골드 생유산균 먹어보네요 맛도 있어서 아침 공복에 한포씩 먹고있어요 계속 애용할것같아요,2023-06-27
1787,락토핏 골드 1통 (50일분),종근당제품은 믿고 구매하게되는것 같아요 쇼핑몰 신규가입으로 저렴하게 구매해서 락토핏골드 먹어보네요 맛도 과하지않고 맛있어요 장건강을 위해 매일 한 포 먹고있습니다,2023-06-27
1788,락토핏 골드 1통 (50일분),락토핏 골드 좋아요! 잘 먹고있어요 ㅎㅎ,2023-06-27
1789,락토핏 골드 1통 (50일분),저렴하게 살 수 있어 재구매했어요 꾸준히 섭취해보려 합니다,2023-06-27
1790,락토핏 골드 1통 (50일분),맛도 좋고 저렴하게 살 수 있어 좋아요 워낙 유명한 제품이니 효과 좋을 거라 믿습니다,2023-06-27
1791,락토핏 골드 1통 (50일분),배송도 빠르고 좋네요,2023-06-27
1792,락토핏 골드 1통 (50일분),늘 먹고 있는 거라 재구매했어요 배송도 빠르고 싸게 사서 만족합니다,2023-06-27
1793,락토핏 골드 1통 (50일분),맛있고 먹기 편해서 좋아요,2023-06-27
1794,락토핏 골드 1통 (50일분),유통기한도 여유있고 좋습니다,2023-06-27
1795,락토핏 골드 1통 (50일분),배송도 빠르고 좋습니다 먹기 편하고 맛있어요,2023-06-27
1796,락토핏 골드 1통 (50일분),늘 먹던 제품인데 저렴하게 득템했어요 먹기 편하고 좋아요,2023-06-27
1797,락토핏 골드 1통 (50일분),너무 좋아요. 다이어트하는데 변비생겨서 쾌변하길,2023-06-27
1798,락토핏 골드 1통 (50일분),너무 좋아요. 다이어트하는데 변비생겨서 쾌변하길,2023-06-27
1799,락토핏 골드 1통 (50일분),너무 좋아요. 다이어트하는데 변비생겨서 쾌변하길,2023-06-27
1800,락토핏 골드 1통 (50일분),무난하게 잘 먹고 있어요 워낙 스테디셀러라 믿고먹어요 ,2023-06-27
1801,락토핏 골드 1통 (50일분),맛있어요 유산균 먹으니 속도 편안해요,2023-06-27
1802,락토핏 골드 1통 (50일분),"좋은 가격에 살수있어 좋았어요
꾸준히 섭취하는 유산균이랍니다",2023-06-27
1803,락토핏 골드 1통 (50일분),우유맛에 포도맛이 동시에 느껴져서 너모너모 맛있어요.여윽시 국민 유산균답다아~~좋은제품 만들어줘서 감사해요♡,2023-06-27
1804,락토핏 골드 1통 (50일분),국민 유산균답게 맛도 최고!하루 한개만 먹어야되는게 아쉬울정돕니다ㅋㅋ두개먹음 안될까요?맛있어 맛있어,2023-06-27
1805,락토핏 골드 1통 (50일분),아주 만족합니다 앞으로 락토핏만 이용할거 같아요,2023-06-27
1806,락토핏 골드 1통 (50일분),종근당 랏토핏 유산균 가루식이라 먹기도편해요,2023-06-27
1807,락토핏 골드 1통 (50일분),"일단 맛이 있어서 먹기 편하고 속이 조금 편해진 느낌입니다.
속이 더부룩한게 좀 덜해진 것 같은데  꾸준히  먹어봐야겠습니다.
",2023-06-27
1808,락토핏 골드 1통 (50일분),계속 먹고 있는 락토핏입니다^^,2023-06-27
1809,락토핏 골드 1통 (50일분),남편을 위해 구매해줬어요 효과는 아직 모르겠으나... 유산균을 먹지않으면 불안하여 먹어봅니다,2023-06-27
1810,락토핏 골드 1통 (50일분),좋습니다~~~!! 꾸준히먹고있어요,2023-06-27
1811,락토핏 골드 1통 (50일분),"꾸준히 먹고 있는거예요
좋은 가격에 잘 샀어요",2023-06-27
1812,락토핏 골드 1통 (50일분),항상 온 식구들이 먹는 제품입니다,2023-06-27
1813,락토핏 골드 1통 (50일분),이미 유명해서 먹으면 좋을꺼같아요,2023-06-27
1814,락토핏 골드 1통 (50일분),잘 먹고 있어요 너무 양이 많으면 먹기 거북스러운데 가루양이 적당해서 부담 없이 먹게되네요 맛도 있어요..,2023-06-27
1815,락토핏 골드 1통 (50일분),유산균을알고부터 유산균복용중 가장대중적인 락트핏을 주문햇어요 특별히 달라진건없지만 좋겠죠 ㅎ,2023-06-27
1816,락토핏 골드 1통 (50일분),유산균 꼭 챙겨먹을려고 샀어요,2023-06-27
1817,락토핏 골드 1통 (50일분),유산균 꼭 챙겨먹을려고 샀어요,2023-06-27
1818,락토핏 골드 1통 (50일분),매일 챙겨먹고 있어요~ 정말 좋아요^^ 배송 빠르고 안전하게 잘 왔어요!,2023-06-27
1819,락토핏 골드 1통 (50일분),"장건강에 좋은 락토핏 온가족이 먹고 있습니다.
아주좋와요 꾸준히 먹을 예정입니다.
",2023-06-27
1820,락토핏 골드 1통 (50일분),맛도 좋아서 아이가 잘먹어요,2023-06-27
1821,락토핏 골드 1통 (50일분),많이사서 부모님도 드렸어요 ㅎㅎㅎ,2023-06-27
1822,락토핏 골드 1통 (50일분),"락토핏은 말이 필요없죠
국민유산균입니딘",2023-06-27
1823,락토핏 골드 1통 (50일분),"화장실을 잘가는 것 같아요
저렴하게 구매해서 좋아요",2023-06-27
1824,락토핏 골드 1통 (50일분),항상 잘먹고 있습니다. 저렴하게 구입해서 다행이네요.,2023-06-27
1825,락토핏 골드 1통 (50일분),온가족이 먹기에 좋아요,2023-06-27
1826,락토핏 골드 1통 (50일분),락토핏 항상 먹어요,2023-06-27
1827,락토핏 골드 1통 (50일분),락토핏 매일 먹기 좋아요,2023-06-27
1828,락토핏 골드 1통 (50일분),락토핏 꾸준히 먹어요,2023-06-27
1829,락토핏 골드 1통 (50일분),"너무 맘에 들어요 :) 온가족 먹기 딱입니다.
좋은제품 만족스러운 가격이예요",2023-06-27
1830,락토핏 골드 1통 (50일분),간편하게 사용할수있어요 굿굿좋아요!! ,2023-06-26
1831,락토핏 골드 1통 (50일분),굿굿좋아요!! 추천합니다,2023-06-26
1832,락토핏 골드 1통 (50일분),좋아요~가족들 같이먹어요.,2023-06-26
1833,락토핏 골드 1통 (50일분),좋아요.쭉 먹어보려구요.,2023-06-26
1834,락토핏 골드 1통 (50일분),좋아요.가족들이랑 잘먹고  있습니다,2023-06-26
1835,락토핏 골드 1통 (50일분),아이들과 같이 먹고 있어요.좋아요.,2023-06-26
1836,락토핏 골드 1통 (50일분),꾸준히 먹던 건데 행사가로 저렴하게 구매했어요. 맛있고 먹기 편하고 속도 편해서 좋아요.,2023-06-26
1837,락토핏 골드 1통 (50일분),좋아요 저렴하게 잘 산거 같아요..,2023-06-26
1838,락토핏 골드 1통 (50일분),늘먹던건데 할인쿠폰에 적립금 까지 사용후 구매해서 좋아요 유통기한도 넉넉하고 자주 이런이벤트 있음좋을듯해요,2023-06-26
1839,락토핏 골드 1통 (50일분),믿고 구매했어요 락토핏,2023-06-26
1840,락토핏 골드 1통 (50일분),좋네요 맛도 좋아요,2023-06-26
1841,락토핏 골드 1통 (50일분),이벤트로 저렴하게 구매해서 좋아요,2023-06-26
1842,락토핏 골드 1통 (50일분),맛은 좋아요 효과가 있었으면 좋겠습니다.,2023-06-26
1843,락토핏 골드 1통 (50일분),믿고 구매했어요 맛도 괜찮아요,2023-06-26
1844,락토핏 골드 1통 (50일분),좋아요 효과 있으면 좋겠네요,2023-06-26
1845,락토핏 골드 1통 (50일분),락토핏 워낙 유명한 제품이니 믿고 구매해요,2023-06-26
1846,락토핏 골드 1통 (50일분),좋아요 저렴하게 구매했네요,2023-06-26
1847,락토핏 골드 1통 (50일분),너무좋아용 먹기도 편하고 맛있어서 좋아요,2023-06-26
1848,락토핏 골드 1통 (50일분),워낙 유명한제품이라 ㅎㅎ이벤트 자주하면좋겠어요,2023-06-26
1849,락토핏 골드 1통 (50일분),"유산균하면 락토핏이죠
넘 조아요
할인 마니 해주세요",2023-06-26
1850,락토핏 골드 1통 (50일분),넘 조항요 유산균 중에 락토핏이 젤 맛있어요 간식같아서 먹는게 기다려져요,2023-06-26
1851,락토핏 골드 1통 (50일분),생각날때 마다 한포씩 먹으면 좋아요!!,2023-06-26
1852,락토핏 골드 1통 (50일분),"락토핏 좋다는 얘기는 마니 들었는데 처음 먹어보네요
맛도 너무 좋고 꾸준히 먹고 싶어요",2023-06-26
1853,락토핏 골드 1통 (50일분),한번 먹어본 사람은 계속 챙겨 먹죠??,2023-06-26
1854,락토핏 골드 1통 (50일분),최고로 좋아요. 가격대비 짱!!,2023-06-26
1855,락토핏 골드 1통 (50일분),선불 주려고 구매했습니다.,2023-06-26
1856,락토핏 골드 1통 (50일분),엄마가 제일 좋아하는 유산균이네요.,2023-06-26
1857,락토핏 골드 1통 (50일분),"저렴한 금액에 겟해서 쟁였어요.
뿌듯합니다.",2023-06-26
1858,락토핏 골드 1통 (50일분),저렴한 금액에 겟해서 쟁였어요.,2023-06-26
1859,락토핏 골드 1통 (50일분),맛도 있고 아침마다 먹는데 장이 건강해진 기분입니다,2023-06-26
1860,락토핏 골드 1통 (50일분),락토핏 유산균 맛도 좋고 먹기 편해서 아침마다 챙겨 먹어요.,2023-06-26
1861,락토핏 골드 1통 (50일분),배송도 빠르고 온라인 몰에서 결제하니 빠르고 좋아요,2023-06-26
